TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ACWG ESM,ACWG TSM,Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Pipeline Signal ID,Source,Detection,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity,Stellar Metallicity err,Stellar Mass (M_Sun),Stellar Mass (M_Sun) err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments,TOI int,planet count,Multiplanet System,Single Transit,p_mean,p_sd,r_mean,r_sd,rhat_ok,exo_r
391949880.0,128.01,,1.0,5.0,5.0,1.0,4.0,4.0,4.0,7.6,85.1,4.0,10.0,4.0,PC,PC,7.9849,0.006,,1.0,qlp,UNKNOWN,05:18:05.03,-80:57:51.78,-49.146,0.042,45.307,0.046,2459385.3903,0.0015495,4.9404681,1.39e-05,1.966,0.22,0.369213,0.000165,340.0,0.151953,2.21898,0.10878,182.406,1023.0,27.0,68.4727,0.119,6086.0,193.0,4.26269,0.26143,1.13,0.05,,,1.13,0.151237,"1,8,11,12,13,27,28,31,38,39",2018-09-05,2021-08-19,2021-10-29 00:00:00,There is a nearby (2,128.0,1.0,False,False,4.94,0.0,0.02,0.001,True,0.018002974451148082
201248411.0,129.01,,3.0,5.0,5.0,3.0,4.0,4.0,4.0,132.5,331.7,12.0,1.0,1.0,CP,CP,9.9005,0.006,,1.0,spoc,UNKNOWN,00:00:44.55,-54:49:50.96,-202.815,0.031,-71.518,0.029,2458326.102581,4.9897226e-05,0.980980683503152,1.171651e-06,0.54050355175474,0.026238935,6.728913,0.065402,6178.39242097547,60.235405,5.91629233324987,0.7808294,719.56290446087,1320.95170904155,167.35898,61.7856,0.0805,4486.0,175.0,4.49914,0.338797,0.764401018619537,0.0628191,,,0.7,0.0867846,"1,2,28,29",2018-10-22,2021-12-02,2021-12-07 12:08:34,TOI 129.01 / HIP 65 A b,129.0,1.0,False,False,0.981,0.0,0.234,0.165,True,0.07095739915698751
263003176.0,130.01,,3.0,5.0,5.0,5.0,4.0,3.0,4.0,5.1,74.1,2.0,9.0,5.0,CP,CP,7.4371,0.006,,1.0,spoc-s01-s39-b0A-CP,UNKNOWN,00:50:11.23,-83:44:37.56,139.424,0.056,30.476,0.042,2459368.982611,0.003498,14.3392064970895,2.9987496e-05,4.58682043435081,0.25388035,0.432861,0.013842,398.599932994999,12.749212,2.31449213240619,0.5374176,118.753936356857,841.941182690591,28.940071,57.5846,0.0945,6295.7,56.481,4.438,,1.13742005825043,0.0451659,,,1.23,0.18151,"1,12,13,27,39",2018-09-05,2022-03-30,2022-04-21 12:09:21,HD 5278 b,130.0,1.0,False,False,14.339,0.0,0.019,0.001,True,0.01865538202191567
235037761.0,131.01,,5.0,5.0,5.0,5.0,3.0,5.0,5.0,72.5,266.6,6.0,1.0,9.0,PC,APC,9.8567,0.006,,1.0,qlp-s28-ffi,UNKNOWN,23:35:18.89,-64:33:42.9,192.826,1.943,-31.069,1.785,2459081.19532,0.00044,6.24072,0.0,1.307,0.143,9.454377,0.012063,8670.0,11.1106,9.30528,1.9711,20.558,593.0,14.0,,,4174.0,172.0,4.34197,0.433401,0.9,0.19,,,,,"1,28",2018-09-05,2021-12-07,2021-12-21 12:05:17,V shaped; TFOP APC; previously retired as BEB due to chromaticity,131.0,1.0,False,False,6.241,0.0,0.226,0.144,True,0.09478863234152653
89020549.0,132.01,,2.0,5.0,5.0,2.0,4.0,4.0,4.0,11.8,67.8,12.0,2.0,5.0,CP,CP,10.8061,0.006,,1.0,spoc,UNKNOWN,22:33:35.92,-43:26:12.74,35.553,0.043,-53.055,0.054,2458326.902893,0.0008217284,2.10968488254532,6.6356783e-06,2.12108283908954,0.2234417,1.436908,0.062857,1322.56571889796,57.89131,3.51757478561794,0.9270777,644.212013209031,1284.92256023279,18.639763,163.678,0.987,5673.0,188.0,4.55383,0.4189,0.940805971622467,0.0527538,,,0.91,0.113124,"1,28",2018-09-05,2021-12-01,2021-12-07 12:08:34,TOI-132 b / TOI-132.01,132.0,1.0,False,False,2.11,0.0,0.035,0.002,True,0.03427777272760931
219338557.0,133.01,,2.0,4.0,4.0,2.0,3.0,4.0,4.0,3.9,61.1,9.0,8.0,1.0,PC,PC,9.9762,0.006,,1.0,spoc,SPOC,23:37:35.37,-58:57:18.28,196.638,0.043,-102.545,0.044,2458327.283567,0.0014428071,8.19922718924325,3.3172197e-05,2.2298894243387,0.27246556,1.103077,0.075356,1015.45581923937,69.40332,2.20435020720377,0.64090836,26.2366325220058,577.227180108517,11.5512295,48.6326,0.06345,4028.0,170.0,4.55902,0.201108,0.650533020496368,0.0558995,,,0.67,0.0852257,"1,28",2018-09-05,2021-07-01,2021-10-29 00:00:00,TFOP work in progress.,133.0,1.0,False,False,8.199,0.0,0.03,0.002,True,0.031065658751438456
234994474.0,134.01,,1.0,5.0,5.0,5.0,4.0,1.0,4.0,13.9,129.0,7.0,5.0,7.0,CP,CP,9.22978,0.007,,1.0,spoc,UNKNOWN,23:20:06.86,-60:03:56.63,-319.961,0.102,-127.781,0.115,2458326.033161,0.00065292715,1.40152451566955,5.9932813e-06,1.32199295587295,0.108556986,0.672414,0.04136,619.124015084521,38.093296,1.73956492902606,0.13575211,149.373865333401,891.637661967117,15.280327,25.1496,0.0239,3794.0,69.0,4.67812,0.063226,0.597006976604462,0.01815,,,0.58564,0.0205272,"1,28",2018-09-05,2021-10-07,2021-10-29 00:00:00,L 168-9 b,134.0,1.0,False,False,1.402,0.0,0.024,0.001,True,0.02671348553561242
267263253.0,135.01,,5.0,5.0,5.0,5.0,4.0,5.0,5.0,166.3,201.9,2.0,1.0,3.0,PC,CP,9.2205,0.006,,1.0,qlp,UNKNOWN,00:29:18.94,-76:18:14.52,-2.97,0.037,6.961,0.031,2459039.738438,0.00026854113,4.12691,0.0,4.429,0.017,11.998293,4.4e-05,10990.0,0.0408554,16.98,0.693566,1451.24,1719.0,294.0,196.852,0.774,6888.0,204.0,4.23416,0.355654,1.59,0.06,,,1.46,0.249445,"1,27,28",2018-09-05,2020-10-26,2021-10-29 00:00:00,HD 2685b,135.0,1.0,False,False,4.127,0.0,0.095,0.0,True,0.09790612956679982
410153553.0,136.01,,1.0,5.0,5.0,5.0,4.0,1.0,4.0,31.9,326.0,9.0,1.0,5.0,PC,CP,11.9238,0.008,,1.0,spoc,UNKNOWN,22:41:59.09,-69:10:19.59,334.357,0.083,-726.974,0.086,2459036.323679,0.00038085453,0.462884405273262,1.5224909e-05,0.558821920788134,0.08828183,4.885837,0.188836,4489.91192153051,173.90933,1.35432368024304,0.18157507,64.7181040420166,723.396154940473,25.038494,14.8846,0.0113,3043.0,63.0,5.09707,0.426694,0.188624,0.00571031,,,0.157909,0.0200668,"1,27",2018-09-05,2020-10-27,2021-11-25 12:05:30,Level 1 target. Potential short period small planet around an M dwarf.,136.0,1.0,False,False,0.463,0.0,0.057,0.005,True,0.0658256024474475
176957796.0,137.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.1,33.5,2.0,3.0,3.0,IS,FA,10.702,0.006,,1.0,qlp-s31-tois,UNKNOWN,06:45:11.4,-66:14:17.98,18.528,0.048,-67.531,0.041,2459199.440315,0.7578715,4.8173797,0.0057592,1.323,1.857,1.956086,0.090132,1800.0,83.0109,1.71137,0.714717,33.919,672.0,1000.0,88.8838,0.19925,4651.0,175.0,4.56937,0.2,0.69,0.07,,,0.74,0.0949972,"1,2,3,4,5,7,8,9,10,11,12,13,27,28,29,30,31",2018-09-05,2021-12-07,2021-12-21 12:05:17,TFOP FA,137.0,1.0,False,False,4.817,0.001,0.016,0.034,True,0.02273862213014522
277683130.0,138.01,,5.0,5.0,5.0,5.0,3.0,5.0,5.0,32.2,202.1,2.0,1.0,6.0,EB,APC,9.5739,0.006,,1.0,spoc-s01-s36-b0A,UNKNOWN,21:55:42.24,-61:40:23.73,-23.8,2.0,2.8,1.9,2458328.058264,0.0005228397,6.19826411331066,5.99643e-06,2.20922588749741,0.04601082,4.072902,0.108462,3744.25438261768,99.89238,8.99968387805369,0.9793425,236.048650737224,999.701008325028,63.2879,128.488,,5722.0,189.0,4.35582,2.00367,1.11118996143341,,,,,,"1,27,28",2018-09-05,2021-12-07,2021-12-21 12:05:17,TFOP APC; previously retired as FP after SB2 confirmed by CHIRON,138.0,1.0,False,False,6.198,0.0,0.107,0.066,True,0.07425201883739162
62483237.0,139.01,,1.0,4.0,4.0,5.0,4.0,3.0,1.0,5.4,100.9,6.0,9.0,7.0,PC,PC,9.3636,0.006,,1.0,spoc,UNKNOWN,22:25:36.58,-34:54:34.97,26.43,0.071,-30.255,0.08,2458334.891916,0.0020608278,11.0708037285261,4.5374956e-05,2.51608329699429,0.17354466,1.402853,0.106577,1291.24053388794,98.15653,3.07940622229035,0.30939794,22.4220519021504,554.994383283977,13.696319,42.4061,0.0763,4356.0,173.0,4.53491,0.3608,0.700726985931396,0.0575277,,,0.69,0.0852195,"1,28",2018-09-05,2021-07-06,2021-10-29 00:00:00,potential L1 planet,139.0,1.0,False,False,11.071,0.0,0.034,0.004,True,0.0402890902286049
140068425.0,140.01,,3.0,5.0,5.0,3.0,4.0,4.0,4.0,26.3,129.4,10.0,1.0,6.0,PC,APC,9.7828,0.006,,1.0,spoc,SPOC,22:01:12.43,-49:03:36.28,32.489,0.077,-15.438,0.075,2459061.991988,0.0018030562,2.28126419667409,0.000309919,1.16019326329961,0.15420127,1.223947,0.15391,1126.66194875397,141.74628,12.73871943027,22.251356,5760.97209843584,2221.99814750314,9.151047,337.105,5.7035,6174.0,194.0,4.27404,2.00568,2.35511,0.11186,,,1.2,0.177569,"1,28",2018-09-05,2020-10-27,2021-10-29 00:00:00,very likely EB; events synchronized with modulations; potential secondary at 0.5 phase,140.0,1.0,False,False,2.281,0.0,0.064,0.045,True,0.04958883399512135
403224672.0,141.01,,1.0,5.0,5.0,5.0,4.0,1.0,2.0,13.4,118.5,12.0,14.0,13.0,CP,CP,7.384,0.006,,1.0,spoc,UNKNOWN,22:35:56.09,-59:51:53.38,-108.388,0.05,-84.419,0.064,2459062.557243,0.0015281278,1.00822655753975,3.73102e-06,1.50247746880882,0.105271004,0.212839,0.010415,196.012796708041,9.59233,1.61327414966498,0.7878952,3253.81208958178,1926.27313030184,23.816507,48.0883,0.0989,5795.29,44.5804,4.438,,1.13187003135681,0.0489196,,,1.04,0.129204,"1,27,28",2018-09-05,2021-10-07,2021-10-29 00:00:00,HD 213885 b,141.0,1.0,False,False,1.008,0.0,0.014,0.001,True,0.013067151745363334
425934411.0,142.01,,3.0,5.0,5.0,3.0,1.0,4.0,4.0,64.3,143.8,8.0,0.0,0.0,PC,PC,14.7109,0.007,,1.0,spoc,SPOC,00:18:25.41,-62:50:52.35,6.11,0.068,5.18,0.059,2458325.486194,0.00034600016,0.853353552145166,3.000903e-06,1.10148781529648,0.053431965,28.03227,1.307248,25488.2232644957,1203.2957,12.6939269896351,5.380599,262.102476437116,1026.21304414348,29.692818,320.237,4.469,3658.0,162.0,4.438,,0.608075976371765,0.0190377,,,0.594628,0.0208477,"1,2,28,29",2018-11-14,2018-11-14,2021-10-29 00:00:00,V-shaped; slight odd-even depending on detrending,142.0,1.0,False,False,0.853,0.0,0.33,0.24,True,0.19138481251167294
25375553.0,143.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,131.6,148.2,2.0,3.0,8.0,KP,KP,9.77486,0.006,,1.0,spoc,UNKNOWN,21:55:04.26,-22:36:45.36,12.885,0.101,-4.311,0.105,2458325.582463,0.00015197185,2.31096889835692,1.0088291e-06,3.43038207029443,0.018429179,7.440388,0.037297,6829.42364951378,34.351486,17.3042800039326,0.83617586,4324.03545359106,2068.197748977,189.12912,298.109,6.691,6371.0,197.0,3.94807,0.439603,1.95411002635956,0.0941057,,,1.336,0.218944,"1,28",2018-09-05,2021-12-02,2021-12-07 12:08:34,WASP-111 b,143.0,1.0,False,False,2.311,0.0,0.081,0.001,True,0.08118463483443965
261136679.0,144.01,,1.0,5.0,5.0,5.0,4.0,1.0,1.0,20.6,223.2,0.0,14.0,4.0,CP,CP,5.1054,0.006,,1.0,spoc,UNKNOWN,05:37:11.83,-80:27:52.57,311.187,0.127,1048.84,0.136,2459365.963755,0.0013500392,6.26781105588686,3.8082624e-06,3.01594357498873,0.040225573,0.33256,0.004789,306.252435964796,4.410954,2.15361293166047,0.11300197,322.893108036297,1081.14624282892,59.318893,18.2702,0.0226,5950.0,,4.438,,1.14889001846313,0.0450252,0.0887839,0.00649598,1.1,0.140389,"1,4,8,11,12,13,27,28,31,34,38,39",2019-05-07,2021-12-02,2021-12-07 12:08:34,pi Men c,144.0,1.0,False,False,6.268,0.0,0.017,0.001,False,0.017185355274360704
265612438.0,145.01,,3.0,4.0,4.0,3.0,3.0,4.0,4.0,18.1,46.2,10.0,1.0,3.0,PC,PC,11.6789,0.006,,1.0,qlp-s28-tois,QLP,22:12:41.93,-55:58:43.69,-5.816,0.065,-4.917,0.063,2459060.6424,0.00377,5.13002,3e-05,4.78,0.69,3.671647,0.002188,3376.0,2.01525,8.86428,0.524885,842.866,1501.0,22.0,438.421,8.695,5430.7,64.5,4.4,2.0,1.58,0.08,,,0.97,0.117664,"1,27,28",2018-09-05,2021-12-07,2021-12-21 12:05:17,Some confusion about whether source is this star or the close pair of equal brightness stars to the NE (260985864)- but difference image seems to indicate source is more likely to be this star.,145.0,1.0,False,False,,,,,,0.051434639428824085
355636844.0,146.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,18.6,3.0,0.0,5.0,PC,FP,10.7124,0.006,,1.0,qlp,QLP,23:53:12.49,-56:00:47.71,65.392,1.57,-27.177,1.636,2458330.55618,0.00445,6.29632,0.00401,2.938,0.305,0.521278,0.002052,480.0,1.88992,,,,,10.0,739.632,639.884,,,,,,,,,,,"1,2",2018-09-05,2020-11-20,2021-10-29 00:00:00,Signal coming from a faint star to the SE. At least for the brighter of those it could be a planet.,146.0,1.0,False,False,6.301,0.01,0.012,0.012,True,
220435095.0,147.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,71.9,216.0,6.0,0.0,1.0,EB,FP,11.8999,0.006,,1.0,qlp-s27-ffi,QLP,04:54:33.95,-57:30:48.43,5.001,0.053,22.236,0.054,2459062.589561,0.0012446381,3.42317,1e-05,2.441,0.115,8.93974,0.214013,8200.0,197.094,68.4147,5.7918,1298.52,1672.0,124.0,820.079,16.5695,5620.9,134.5,3.6,0.08,2.61,0.16,-0.773322,0.1,1.0,0.124679,"1,2,3,4,5,6,7,8,9,10,11,12,13,27",2018-09-05,2022-07-11,2022-07-12 12:07:43,transit is V-shaped; the minimum planet radius is large (26 Re); the light curve shows a slightly eccentric secondary eclipse; TFOP FP,147.0,1.0,False,False,3.423,0.0,0.173,0.113,False,0.2403135396417071
393940766.0,148.01,,3.0,4.0,4.0,3.0,4.0,3.0,5.0,18.3,68.8,11.0,2.0,1.0,PC,CP,11.7835,0.006,,1.0,spoc,UNKNOWN,22:33:16.99,-38:09:35.38,22.348,0.07,-25.839,0.072,2458327.33133,0.00241,4.86706891386647,0.00067827076,3.23174960987687,0.17339937,5.370299,0.277904,4934.01616398614,255.92603,8.24256307408166,0.7105376,463.120127471456,1183.15914151382,12.098785,395.257,9.729,5814.3,793.8,4.34,2.0,1.14676,0.0591859,,,1.13,0.153555,"1,28",2018-09-05,2020-10-02,2021-10-29 00:00:00,Planet candidate around 393940766 to the NW.,148.0,1.0,False,False,4.867,0.001,0.066,0.002,True,0.06589600166423501
260985861.0,149.01,,3.0,5.0,5.0,3.0,3.0,4.0,4.0,107.0,127.1,4.0,1.0,1.0,PC,PC,10.8727,0.01,,1.0,spoc-s01-s39-b0A-PC,UNKNOWN,05:06:32.44,-80:46:04.83,-7.91,0.16,22.707,0.195,2459362.786679,0.0009484082,3.33993499913191,2.7625022e-06,4.28444483925858,0.036682174,9.752209,0.1051,8941.89768922674,96.79566,,,522.442709948076,1219.35290686722,56.495327,380.81,9.2885,5095.6,1212.6,,,,,,,,,"11,12,13,27,28,38,39",2018-09-05,2022-03-22,2022-03-25 12:06:32,Source is apparently 260985864 which may be a planet depending on the host star size. SG1 should clear the neighbor. No stellar radius.,149.0,1.0,False,False,3.34,0.0,0.089,0.001,True,
271893367.0,150.01,,3.0,5.0,5.0,3.0,4.0,4.0,4.0,45.8,104.4,4.0,2.0,3.0,CP,CP,10.9031,0.006,,1.0,spoc-s01-s39-b0A-CP,UNKNOWN,07:31:51.7,-73:36:21.73,-15.215,0.029,27.144,0.033,2459363.044953,0.0011139336,5.85740753759727,3.0940705e-06,5.85480292934519,0.02472023,7.069098,0.029277,6489.73023457872,26.96511,13.8892761532574,0.61632216,750.922027314322,1335.1143400762,157.52177,336.267,1.916,5982.9,108.8,4.03,0.08,1.6798700094223,0.0741256,0.211186,0.046085,1.1,0.141051,"9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,39",2018-09-05,2022-03-30,2022-04-21 12:09:21,TOI 150 b,150.0,1.0,False,False,5.857,0.0,0.077,0.001,True,0.07580070708840704
382302241.0,151.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,14.2,90.0,2.0,1.0,1.0,EB,FP,11.0264,0.006,,1.0,sector-01-qlp-alerts,QLP,05:33:23.79,-58:44:42.33,28.992,0.046,25.403,0.06,2458326.05013,0.002,1.59782,6e-05,1.49,0.296,1.862211,0.004951,1713.69,4.56,3.59995,0.207255,955.676,1548.0,32.0,137.504,0.4555,5037.6,64.8,4.72,0.2,0.79,0.02,0.102405,0.1,0.87,0.107354,1,2018-09-05,2021-12-07,2021-12-07 00:00:00,Large with possible synchronization; SG1 confirms NEB	,151.0,1.0,False,False,1.598,0.0,0.14,0.089,True,0.04177713930782766
403287048.0,152.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,13.9,68.2,2.0,1.0,1.0,EB,FP,11.3569,0.006,,1.0,sector-01-qlp-alerts,QLP,22:09:25.8,-62:20:04.03,-34.716,0.036,-109.526,0.047,2458327.92337,0.00494,7.00776,0.00315,2.68,0.824,3.988702,0.019543,3666.99,18.0,8.1288,0.625284,302.511,1161.0,16.0,376.849,4.5095,6347.0,102.6,4.23,0.45,1.22,0.04,,,1.26,0.191402,1,2018-09-05,2021-12-07,2021-12-07 00:00:00,retired as NEB,152.0,1.0,False,False,,,,,,0.06108518991368524
231081369.0,153.01,,5.0,5.0,5.0,5.0,3.0,5.0,5.0,22.0,78.4,5.0,1.0,2.0,PC,APC,11.7349,0.006,,1.0,qlp,UNKNOWN,04:32:17.71,-66:54:58.68,12.131,2.933,15.615,2.933,2459192.22648,0.00065,7.6316426,9e-06,2.154,0.319,6.905481,0.619003,6340.0,569.96,13.8187,,290.101,,19.0,436.225,,6338.3,291.5,4.16,0.2,1.49,,-0.26861,0.1,,,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,30,31",2018-09-05,2021-01-28,2021-10-29 00:00:00,ExoFOP follow-up in progress. TOI 153.,153.0,1.0,False,False,7.632,0.0,0.181,0.135,True,0.08502570485233837
389525208.0,154.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,39.2,50.0,1.0,1.0,3.0,EB,FP,10.0704,0.006,,1.0,qlp-s27-ffi,QLP,20:53:02.75,-38:35:41.72,-5.023,0.069,-10.868,0.059,2458329.36085,0.00093,6.74657,1e-05,1.803,0.19,3.229435,0.002949,2970.0,2.71583,16.2785,0.919926,80.0277,833.0,31.0,402.734,8.073,5910.7,162.8,3.59,0.54,2.57,0.13,,,1.17,0.165402,"1,27",2018-09-05,2021-12-07,2021-12-21 12:05:17,TFOP FP,154.0,1.0,False,False,6.747,0.001,0.14,0.118,True,0.058069833563485315
129637892.0,155.01,,3.0,4.0,3.0,3.0,4.0,4.0,4.0,20.3,86.0,4.0,8.0,4.0,PC,PC,9.0284,0.006,,1.0,spoc,UNKNOWN,21:24:27.6,-37:51:00.65,7.193,0.049,-6.279,0.051,2459062.472684,0.0013932803,5.44902317996631,0.0005284778,4.72492643979886,0.17489178,1.335893,0.041322,1229.64600157417,38.05868,6.42710421298955,0.60242164,1169.59057438173,1491.51702323315,19.644426,187.131,1.351,6220.5,151.8,3.99,0.36,1.79013,0.0780654,,,1.35,0.213853,28,2018-09-05,2018-09-05,2021-10-29 00:00:00,,155.0,1.0,False,False,5.449,0.001,0.033,0.001,True,0.03291547235703536
220518305.0,156.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,14.5,108.8,1.0,0.0,1.0,EB,FP,10.294,0.006,,1.0,qlp-s30-ffi,QLP,02:45:52.22,-64:19:14.47,29.82,0.042,4.632,0.046,2459128.64364,0.00145,14.152,3e-05,3.599,0.23,4.133657,0.100766,3800.0,92.805,10.6751,1.45569,288.531,1148.0,39.0,234.138,1.3405,5823.9,138.2,4.6,0.16,1.28,0.06,0.19,0.12,1.21,0.177327,"1,3,28,29,30",2018-09-05,2021-12-07,2021-12-21 12:05:17,EB confirmed with CHIRON RVs	,156.0,1.0,False,False,14.155,0.02,0.054,0.008,True,0.07645947349566984
140691463.0,157.01,,3.0,5.0,5.0,3.0,4.0,4.0,4.0,73.8,148.2,8.0,1.0,1.0,CP,CP,12.0166,0.006,,1.0,qlp,UNKNOWN,04:54:48.35,-76:40:50.18,11.712,0.035,-18.922,0.05,2459385.493775,0.0001529,2.0845398,5e-07,1.714,0.026,14.119119,0.001506,12920.0,1.3868,13.0435,0.69784,400.351,1246.0,402.0,355.683,2.826,5638.0,133.9,4.35,0.08,1.11,0.06,,,1.0,0.132466,"1,2,3,4,5,6,7,8,9,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38",2018-09-05,2021-11-09,2021-11-13 12:04:54,TOI-157b (Nielsen+2020),157.0,1.0,False,False,2.085,0.0,0.113,0.001,True,0.10773094873657614
403136413.0,158.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,32.0,73.4,3.0,0.0,1.0,EB,FP,11.2314,0.006,,1.0,sector-01-qlp-alerts,QLP,22:14:18.89,-55:22:44.33,-8.312,0.043,4.153,0.053,2458326.37811,0.00219,2.51266,0.00045,2.411,0.173,3.033449,0.002942,2790.01,2.71,13.3617,0.731867,793.471,1478.0,22.0,601.367,11.559,5988.0,137.8,4.08,0.16,2.3,0.1,-0.03,0.12,1.15,0.158958,1,2018-09-05,2021-12-07,2021-12-07 00:00:00,retired as NPC,158.0,1.0,False,False,2.516,0.002,0.027,0.003,True,0.05326025008905639
394657039.0,159.01,,3.0,5.0,5.0,3.0,3.0,4.0,4.0,101.4,121.2,6.0,3.0,2.0,PC,PC,10.5132,0.006,,1.0,spoc-s01-s39-b0A-PC,UNKNOWN,03:27:07.74,-78:32:59.39,11.616,0.057,1.959,0.043,2459363.418492,0.0003562484,3.76284142993301,1.2756816e-06,4.04814657621258,0.015542372,12.277299,0.059748,11244.117548836,55.028084,17.3305867366452,0.7854587,1797.82720739528,1660.75946671256,195.15567,347.593,2.519,6979.2,136.5,4.22,0.09,1.58746004104614,0.0717136,0.17,0.12,1.53,0.269377,"1,2,12,13,28,32,39",2018-09-05,2022-03-21,2022-03-25 12:06:32,low amplitude pulsations ~ 1 day potentially phased with planet period,159.0,1.0,False,False,3.763,0.0,0.101,0.001,True,0.10008748692836855
253917293.0,160.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,17.4,71.9,2.0,2.0,3.0,EB,FP,11.2901,0.007,,1.0,sector-01-qlp-alerts,QLP,22:30:00.2,-31:55:27.68,28.377,0.077,-27.285,0.059,2458327.37627,0.00284,4.608,0.001,3.383,0.758,3.494326,0.008664,3213.22,7.98,7.99698,0.539026,724.001,1445.0,25.0,341.854,4.498,5935.0,141.5,4.29,0.65,1.28,0.06,,,1.12,0.145936,1,2018-09-05,2021-12-07,2021-12-07 00:00:00,Source is star to the WSW (253917292). Retired as NEB.,160.0,1.0,False,False,,,,,,0.05727767237359853
348770361.0,161.01,,3.0,4.0,4.0,3.0,3.0,4.0,4.0,16.7,53.0,9.0,0.0,3.0,PC,PC,11.4964,0.006,,1.0,qlp-s39-tois,UNKNOWN,03:06:44.77,-82:18:58.93,14.9,2.9,4.7,2.8,2459388.787312,0.0011539,2.7684331,5.5e-06,4.223,0.117,3.517067,0.058942,3234.09711123576,54.28633,4.61938,,1330.16,,45.0,333.651,,5388.0,,,,0.98,,,,,,"1,12,13,27,28,39",2018-09-05,2022-03-22,2022-03-25 12:06:32,,161.0,1.0,False,False,2.768,0.0,0.055,0.001,True,0.04321424549345396
99493790.0,162.01,,5.0,5.0,5.0,5.0,3.0,5.0,5.0,65.3,84.9,2.0,3.0,7.0,PC,APC,11.6834,0.007,,1.0,qlp-toi-update-03-29-22,QLP,21:10:33.58,-23:18:20.94,50.863,0.096,-19.94,0.061,2459078.393053,0.0003954,7.764691,6.8e-06,3.185,0.056,26.965206,0.002985,24530.0,2.74943,15.6068,0.898621,86.3134,849.0,36.0,274.733,5.45,5404.7,43.0,4.4,2.0,0.99,0.06,,,0.971,0.125327,"1,28",2018-09-05,2022-03-29,2022-04-21 12:09:21,previously retired as EB; now APC,162.0,1.0,False,False,,,,,,0.14452666826377908
179317684.0,163.01,,3.0,5.0,5.0,3.0,4.0,4.0,4.0,54.8,54.9,4.0,0.0,3.0,CP,CP,10.8719,0.006,,1.0,spoc-s01-s39-b0A-CP,UNKNOWN,05:19:04.38,-71:53:43.9,7.14,0.067,16.374,0.078,2459365.506797,0.00066446123,4.2311153018502,1.1674022e-06,4.32788352417627,0.015291518,7.889641,0.028033,7240.29024349957,25.818834,14.5356227248902,0.6842795,1489.11354523796,1584.35209728178,210.4154,411.719,8.01,6671.0,130.6,4.14,0.09,1.66401994228363,0.0781055,,,1.41,0.244606,"9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39",2018-09-05,2021-12-09,2021-12-21 12:05:17,TOI-163 b,163.0,1.0,False,False,4.231,0.0,0.081,0.0,True,0.08008375646127393
79395355.0,164.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,13.4,63.2,1.0,0.0,3.0,EB,FP,11.407,0.006,,1.0,sector-01-qlp-alerts,QLP,21:20:13.03,-51:18:35.9,18.03,0.053,-14.704,0.064,2458328.33733,0.00377,7.31898,0.00224,3.771,0.886,4.143792,0.011075,3809.3,10.2,8.79673,0.51237,468.718,1296.0,17.0,360.131,4.613,5926.0,79.5,4.27,2.01,1.3,0.03,,,1.15,0.154532,1,2018-09-05,2021-12-07,2021-12-07 00:00:00,Potential blend with 79395356 to NE; retired as NPC,164.0,1.0,False,False,,,,,,0.06203649187094348
